tag,mod,text,freq
d,positive,アトピー性皮膚炎、喘息,2
d,positive,喘息,3
d,positive,アトピー性皮膚炎,2
d,positive,視力低下,3
d,positive,網膜裂孔,1
d,positive,混濁,1
d,positive,掻痒感,1
d,positive,両眼慢性結膜炎と白内障,1
d,positive,充血,1
d,positive,眼疾患,1
d,positive,大発作,1
d,positive,アスピリン喘息,1
d,positive,前胸部痛（以下ＡＣＰ）,1
d,positive,ＡＣＰ,3
d,positive,喘息発作,2
d,positive,強度ＡＣＰ,1
d,positive,徐脈,1
d,positive,喘鳴,1
d,positive,ＳＴ上昇（Ⅱ，Ⅲ，ａＶＦ）とＳＴ低下（Ｖ１～５）,1
d,positive,冠攣縮性狭心症,1
d,positive,胸痛,1
d,positive,冠攣縮,1
d,positive,発熱，発疹,1
d,positive,うつ病,1
d,positive,頚部リンパ節,1
d,positive,乾性ラ音,1
d,positive,落屑性紅斑,1
d,positive,Ｖ２５低値,1
d,positive,肥厚,4
d,positive,発熱，リンパ節腫脹を伴う重症型薬疹,1
d,positive,白血球増多，異型リンパ球出現，ＨＨＶ－６１ｇＧ上昇，ＨＨＶ－７１ｇＧ上昇，ＤＬＳＴ陽性,1
d,positive,Ｈｙｐｅｒｓｅｎｓｉｔｉｖｉｔｙ　Ｓｙｎｄｒｏｍｅ（ＨＳ）,1
d,positive,末梢気道障害,2
d,positive,過敏性症候群と臓器障害,1
d,positive,臓器障害,1
d,positive,組織障害,1
d,positive,ＨＨＶ－６　ＤＮＡ,1
d,positive,ＨＳ,4
d,positive,細気管支障害,1
d,positive,ＨＨＶ－６の再活性化,1
d,positive,一過性低γグロブリン血症,2
d,positive,発熱，全身紅斑,1
d,positive,軽度知能障害,1
d,positive,てんかん発作,1
d,positive,発熱，紅斑,1
d,positive,肝機能障害，血小板減少,1
d,positive,顔面浮腫，全身リンパ節腫脹,1
d,positive,発熱・皮疹,1
d,positive,再活性化,1
d,positive,小顎症,1
d,positive,嚥下障害,2
d,positive,発育障害,1
d,positive,発達遅滞,1
d,positive,胃食道逆流症,1
d,positive,反復性細菌感染症,1
d,positive,便中好酸球,1
d,positive,ＧＥＲ,1
d,positive,乳アレルギー,1
d,positive,嘔気,1
d,positive,好酸球浸潤,1
d,positive,好酸球性胃腸炎,3
d,positive,アレルギー,1
d,positive,気管支喘息発作,4
d,positive,ａＮＯ上昇,1
d,positive,過敏性肺炎,1
d,positive,乾性咳嗽と微熱,1
d,positive,小結節,2
d,positive,混合性換気障害，拡散能低下，ＳｐＯ２低下,1
d,positive,ａｌｖｅｏｌｉｔｉｓ,1
d,positive,Ｃａｎｄｉｄａ　ａｌｂｉｃａｎｓ，Ｆｕｓａｒｉｕｍ,1
d,positive,住宅関連過敏性肺炎,1
d,positive,コリン性蕁麻疹,2
d,positive,運動誘発性気道狭窄,3
d,positive,かゆみを伴う膨疹,1
d,positive,運動誘発性痒疹,1
d,positive,アセチールコリン皮内反応,1
d,positive,神経原性炎症,1
d,positive,花粉症症状,1
d,positive,咽喉違和感,2
d,positive,ＯＡＳ,1
d,positive,豆腐アレルギー,1
d,positive,膨疹,5
d,positive,温熱葦麻疹,1
d,positive,多形紅斑型薬疹,2
d,positive,アレルギー性鼻炎，Ｂ型肝炎,1
d,positive,関節炎,1
d,positive,紅斑，丘疹,1
d,positive,右下腹部痛,2
d,positive,急性虫垂炎,4
d,positive,腫大,6
d,positive,炎症,5
d,positive,腹膜刺激症状,2
d,positive,虫垂炎,1
d,positive,ａｄｅｎｏｃａｒｃｉｎｏｍａ,2
d,positive,カタル性虫垂炎,1
d,positive,盲腸癌,2
d,positive,同時性多発大腸癌,1
d,positive,便潜血陽性,3
d,positive,０－Ⅱａ病変,1
d,positive,１型病変,1
d,positive,高血圧症，高尿酸血症,1
d,positive,鱗屑を伴う紅斑,1
d,positive,大腸癌,2
d,positive,低栄養状態,1
d,positive,進行直腸癌,2
d,positive,下痢,3
d,positive,味覚異常、食思不振,1
d,positive,高度進行直腸癌,1
d,positive,人工肛門脱落,1
d,positive,腹膜炎,1
d,positive,味覚障害と食思不振,1
d,positive,栄養障害,1
d,positive,水様便,1
d,positive,味覚異常,1
d,positive,慢性癒着性イレウス・難治性下痢症,1
d,positive,Ｆｒｅｅ　Ａｉｒ像,1
d,positive,汎発性化膿性腹膜炎・消化管穿孔,1
d,positive,腸管癒着,1
d,positive,腰痛増強・基本動作能力低下,1
d,positive,排液量が過多,1
d,positive,進行乳がん,1
d,positive,進行乳がん、多発転移、頚部嚢胞、低栄養,1
d,positive,高度歯周炎,1
d,positive,動揺,1
d,positive,高度歯周炎による経口摂取不良,1
d,positive,両側乳癌、右腋窩リンパ節転移、肝転移、多発性骨転移,1
d,positive,左腋窩リンパ節転移、子宮転移、腹膜播種,1
d,positive,疼痛,1
d,positive,尿管狭窄,1
d,positive,腎後性腎不全,1
d,positive,腕神経叢浸潤症候群,1
d,positive,ミオクローヌス,1
d,positive,尿管ステント閉塞,1
d,positive,感情失禁,1
d,positive,尿路閉塞,1
d,positive,ミオクローヌスおよび感情失禁,1
d,positive,浸潤性乳管癌,4
d,positive,子宮転移,1
d,positive,隆起性病変,2
d,positive,印環細胞癌を伴う低分化腺癌,1
d,positive,乳癌,2
d,positive,盲腸病変,1
d,positive,ＧＣＤＦＰ１５,1
d,positive,ＣＫ７,3
d,positive,ＭＵＣ１,1
d,positive,乳癌の消化管転移,2
d,positive,腹膜播種,4
d,positive,多発転移,1
d,positive,子宮筋腫,3
d,positive,不整形低エコー腫瘤,2
d,positive,等濃度腫瘤,1
d,positive,ｄｉｓｔｏｒｔｉｏｎ,1
d,positive,浸潤癌,1
d,positive,血流を伴う低エコー域,1
d,positive,濃染する腫瘤,1
d,positive,造影効果,1
d,positive,結節上の強いＦＤＧ集積,1
d,positive,右乳房腫瘤,1
d,positive,充実腺管癌,1
d,positive,ＥＲ,3
d,positive,ＰｇＲ,1
d,positive,男性乳癌,1
d,positive,腹痛,6
d,positive,小腸壁肥厚による狭窄と拡張,1
d,positive,腸閉塞,1
d,positive,小腸狭窄,3
d,positive,胃ＩＩＣ病変,1
d,positive,胃病変,1
d,positive,腺癌（ｔｕｂ１－ｔｕｂ２　＞ｍｕｃ）,1
d,positive,ＳＭ～ＭＰ癌,1
d,positive,非腫瘍性（炎症性）狭窄,1
d,positive,異型細胞,1
d,positive,浸潤増殖する低分化腺癌,1
d,positive,乳腺小葉癌の小腸転移,1
d,positive,小腸病変,2
d,positive,浸潤性小葉癌,2
d,positive,小腸転移性再発,1
d,positive,乳腺浸潤性小葉癌の小腸転移再発,1
d,positive,早期胃癌,2
d,positive,局所進行直腸癌、同時性肝転移,1
d,positive,主病巣・肝転移,1
d,positive,転移性肝腫瘍,1
d,positive,２型進行癌,1
d,positive,異時性大腸癌,1
d,positive,若年性異時性多発大腸癌,1
d,positive,直腸癌,4
d,positive,肺転移腫瘍,1
d,positive,直腸癌の転移,1
d,positive,リンパ節の腫脹,2
d,positive,超高齢者多発肝転移を伴う上行結腸癌,2
d,positive,腹痛・食偲不振,1
d,positive,軽度異和感,1
d,positive,肝転移による肝機能障害,1
d,positive,高分化腺癌,2
d,positive,下部直腸癌,1
d,positive,Ｒｅｃｔａｌ　ｃａｎｃｅｒ,1
d,positive,門脈腫瘍塞栓,1
d,positive,切除不能多発肝転移再発,1
d,positive,肝転移巣,1
d,positive,多発肝転移,2
d,positive,多発肝・肺転移を伴う上行結腸癌,1
d,positive,腹痛と嘔吐,1
d,positive,小腸拡張と壁の造影不良、ｃｌｏｓｅｄ　ｌｏｏｐ,1
d,positive,絞扼性イレウス,2
d,positive,絞扼,2
d,positive,肛門周囲膿瘍,1
d,positive,便秘・体重減少,1
d,positive,炎症反応高値,1
d,positive,腹部腫瘤,1
d,positive,造影増強効果,1
d,positive,腫大したリンパ節,1
d,positive,２型腫瘍病変,1
d,positive,石灰化を伴う日本住血吸虫卵,1
d,positive,腫瘍による狭窄,1
d,positive,腫瘍塊,1
d,positive,低分化型腺癌,2
d,positive,日本住血吸虫卵の集簇巣,1
d,positive,日本住血吸虫卵,1
d,positive,上行結腸癌,1
d,positive,日本住血吸虫症,1
d,positive,ＢＲＡＦ変異,2
d,positive,ＭＳＩ,1
d,positive,盲腸癌同時性多発リンパ転移,1
d,positive,左鎖骨上リンパ節,1
d,positive,アナフィラキシー,1
d,positive,肝転移,1
d,positive,間質性肺炎（ＩＰ）,1
d,positive,小腸穿孔,2
d,positive,ＩＰ,2
d,positive,アレルギー性鼻炎,1
d,positive,圧痛、反跳痛,3
d,positive,壁肥厚,6
d,positive,腫瘤性病変,2
d,positive,潰瘍性病変,1
d,positive,線維性結合織の増生,2
d,positive,好中球の浸潤,2
d,positive,蜂窩織炎性急性虫垂炎,1
d,positive,好酸球性大腸炎,1
d,positive,下腹痛,1
d,positive,多発筋炎,1
d,positive,炎症像とｆｒｅｅＡｉｒ,1
d,positive,Ｓ状結腸穿孔,1
d,positive,Ｓ状結腸潰瘍,1
d,positive,挙上,1
d,positive,潰瘍,2
d,positive,ＣＭＶの封入体,1
d,positive,ＣＭＶ腸炎,2
d,positive,消化管穿孔,2
d,positive,アルコール性膵炎,1
d,positive,アルコール性重症膵炎,1
d,positive,急性膵炎,1
d,positive,膵炎,4
d,positive,上腹部痛,2
d,positive,ｃｙｓｔｉｃ　ｍａｓｓ,1
d,positive,ｄｅｂｒｉｓ,1
d,positive,膵石,3
d,positive,萎縮、組織荒廃,1
d,positive,アミラーゼ上昇,1
d,positive,アルコール性慢性膵炎、膵石,1
d,positive,膵管癒合不全,1
d,positive,膵嚢胞,1
d,positive,慢性膵炎,1
d,positive,膵胆管高位合流,2
d,positive,胆嚢胆管結石症,1
d,positive,変形性膝関節症,1
d,positive,総胆管拡張,1
d,positive,結石,5
d,positive,総胆管結石,1
d,positive,線維化を伴う壁肥厚,1
d,positive,慢性炎症性変化,1
d,positive,深部静脈血栓症,2
d,positive,胆石性胆嚢炎,3
d,positive,子宮癌,1
d,positive,胆石胆嚢炎発作,1
d,positive,深部静脈血栓症、肺塞栓,1
d,positive,胆嚢炎,2
d,positive,胆石,1
d,positive,胆石胆嚢炎,1
d,positive,巨大腫瘤と腹水,1
d,positive,Ｓ状結腸癌，腹膜播種,1
d,positive,巨大卵巣腫瘍,1
d,positive,呼吸苦,1
d,positive,卵巣腫瘍,1
d,positive,胸腹水,2
d,positive,腹水，肝転移,1
d,positive,巨大右卵巣腫瘍,1
d,positive,Ｓ状結腸癌,2
d,positive,右卵巣線維腫,1
d,positive,管状腺癌,1
d,positive,Ｍｅｉｇｓ症候群,1
d,positive,嘔吐、上腹部痛,1
d,positive,高エコーな塊,1
d,positive,胆管炎を伴った胆石胆嚢炎,1
d,positive,新鮮血,1
d,positive,凝血塊,1
d,positive,不整型欠損,1
d,positive,胆管炎を伴った出血性胆嚢炎,1
d,positive,左室内血栓症,1
d,positive,右季肋部痛,2
d,positive,血管外漏出,1
d,positive,胆嚢壊死による出血,1
d,positive,炎症の波及による破綻,1
d,positive,出血性胆嚢炎,1
d,positive,圧痛,1
d,positive,Ｓ状結腸憩室炎,1
d,positive,胆嚢腫大,1
d,positive,胆嚢結石と胆泥,1
d,positive,胆石症,1
d,positive,高度炎症,1
d,positive,胆泥,1
d,positive,急性出血性壊疽性胆嚢炎,1
d,positive,気腫性胆嚢炎,3
d,positive,ＤＩＣ,2
d,positive,閉塞性動脈硬化症,1
d,positive,膿瘍腔,1
d,positive,排液,1
d,positive,穿孔部位,1
d,positive,炎症の波及により脆弱,1
d,positive,総胆管穿孔,1
d,positive,圧痛所見,1
d,positive,ａｉｒ　ｄｅｎｓｉｔｙ,1
d,positive,腹水と思われる液体貯留,1
d,positive,桿菌,1
d,positive,急性胆嚢炎,1
d,positive,腹腔内遊離ガス,1
d,positive,水頭症,1
d,positive,ＭＤＳ,4
d,positive,骨髄異形性症候群,1
d,positive,便潜血,1
d,positive,ＨＬＡ抗体,1
d,positive,ｍｏｄｅｒａｔｅｌｙ　ｄｉｆｆｅｒｅｎｔｉａｔｅｄ　ａｄｅｎｏｃａｒｃｉｎｏｍａ,1
d,positive,汎血球減少,1
d,positive,癌,1
d,positive,交通外傷による外傷性腹壁ヘルニア,1
d,positive,受傷,1
d,positive,外傷による発赤,1
d,positive,断裂,2
d,positive,腹壁欠損,1
d,positive,外傷性腹壁ヘルニア,2
d,positive,脱出,1
d,positive,腹壁損傷部,1
d,positive,筋断裂による疼痛,1
d,positive,ｔｙｐｅ２ＥＬ,4
d,positive,ＡＡＡ,1
d,positive,ｔｙｐｅ１ｂ・ｔｙｐｅ２ＥＬ,1
d,positive,ＥＬ,2
d,positive,瘤,1
d,positive,食道癌合併サルコイドーシス,1
d,positive,食後つかえ感,1
d,positive,食道癌,1
d,positive,肺門および縦隔リンパ節,1
d,positive,縦隔肺門リンパ節,1
d,positive,集積,3
d,positive,胸部下部食道傍リンパ節（１１０）,1
d,positive,異常高集積,1
d,positive,肺門，縦隔リンパ節,1
d,positive,低集積,1
d,positive,縦隔リンパ節,1
d,positive,サルコイドーシス合併食道癌,1
d,positive,気管周囲リンパ節,1
d,positive,１１０リンパ節,1
d,positive,転移,3
d,positive,非乾酪肉芽腫,1
d,positive,排便困難、下痢,1
d,positive,Ｔｙｐｅ２,1
d,positive,直腸癌術後孤立性左副腎転移,2
d,positive,左副腎腫瘍,1
d,positive,直腸癌の左副腎転移,1
d,positive,心窩痛,1
d,positive,隆起性腫瘍,1
d,positive,胃平滑筋肉腫,3
d,positive,腫瘍による通過障害,1
d,positive,ｄｅｓｍｉｎ,1
d,positive,通過障害,3
d,positive,走行異常,1
d,positive,Ｎ．Ｏ．８ａリンパ節,1
d,positive,進行胃癌、胆嚢結石症,1
d,positive,吐血・黒色便,1
d,positive,３型進行胃癌,1
d,positive,口側断端陽性,1
d,positive,壁外浸潤,1
d,positive,膿瘍形成,1
d,positive,ｆｌｕｉｄ,1
d,positive,小網内穿通による膿瘍形成,1
d,positive,限局性腹膜炎,1
d,positive,胃体部癌２型,1
d,positive,食物塊,5
d,positive,心窩部痛と嘔吐,1
d,positive,筋性防御を伴う圧痛,1
d,positive,胃拡張と食物残渣,1
d,positive,自覚症状,1
d,positive,腹部所見,1
d,positive,胃拡張,1
d,positive,胃管癌,2
d,positive,ｈｏｔｎｏｄｅ,1
d,positive,ＡＦＰ産生胃管癌、多発肝転移,1
d,positive,出血性合併症,1
d,positive,両側卵巣腫瘍（ｄｅｒｍｏｉｄ　ｃｙｓｔ）,1
d,positive,Ｔｙｐｅ３低分化腺癌,1
d,positive,腹痛・嘔吐,1
d,positive,直腸壁肥厚所見,1
d,positive,狭窄所見,1
d,positive,胃癌直腸転移,2
d,positive,頻便症状,1
d,positive,低分化腺癌,1
d,positive,癌性腹膜炎,1
d,positive,多発骨格筋・皮膚転移,1
d,positive,３型腫瘍,2
d,positive,悪性腫瘍,1
d,positive,播種結節,1
d,positive,未分化癌,1
d,positive,皮膚転移,1
d,positive,進行胃癌,1
d,positive,多発胃癌,1
d,positive,結節,1
d,positive,腸間膜リンパ節腫大,1
d,positive,皮膚結節,2
d,positive,胃癌の転移に矛盾しない所見,1
d,positive,胃癌多発皮膚転移,1
d,positive,多発骨転移・頸椎病的骨折,1
d,positive,リンパ節転移,1
d,positive,内臓悪性腫瘍の皮膚転移,1
d,positive,胃癌皮膚転移,1
d,positive,食道病変,1
d,positive,３型病変,1
d,positive,０－Ⅱａ＋Ⅱｃ病変,1
d,positive,多発病変,1
d,positive,原発巣、転移リンパ節,1
d,positive,口側病変,1
d,positive,膵頭後部リンパ節・傍大動脈リンパ節腫大,1
d,positive,切除不能進行胃癌,2
d,positive,ＣＮ,1
d,positive,原発巣,2
d,positive,傍大動脈リンパ節,2
d,positive,血性帯下,1
d,positive,腺癌,3
d,positive,２型腫瘍,1
d,positive,直接浸潤,1
d,positive,２５３番および左側方リンパ節転移,1
d,positive,側方リンパ節,1
d,positive,高度進行Ｓ状結腸癌,1
d,positive,中～低分化腺癌,1
d,positive,局所進行直腸癌,1
d,positive,腹痛および嘔気，嘔吐,1
d,positive,拡張を伴う大腸ガス像,1
d,positive,全周性腫瘤,1
d,positive,領域リンパ節,1
d,positive,瘢痕狭窄,1
d,positive,小腸異常血管,1
d,positive,下血,1
d,positive,出血性ショック状態,1
d,positive,破綻血管,1
d,positive,異常血管,1
d,positive,統合失調症,1
d,positive,発熱、腹部膨満感、嘔吐,1
d,positive,インフルエンザＡ,1
d,positive,腹部圧痛,1
d,positive,移動盲腸,1
d,positive,完全閉塞,1
d,positive,バンド,1
d,positive,ａｃｕｔｅ　ａｐｐｅｎｄｉｃｉｔｉｓ,1
d,positive,虫垂炎の合併症,1
d,positive,癒着による絞扼性イレウス,1
d,positive,後腹膜腫瘤,1
d,positive,特発性後腹膜血腫,1
d,positive,胆嚢結石,2
d,positive,胆嚢結石症および後腹膜腫瘍,1
d,positive,後腹膜腫瘍,1
d,positive,血腫,2
d,positive,尿酸含有結石,1
d,positive,カルシウム結石,1
d,positive,純粋尿酸結石,1
d,positive,尿酸とＣａ混合結石,1
d,positive,Ｃａ結石,3
d,positive,尿酸結石,1
d,positive,亢進,1
d,positive,菲薄化,1
d,positive,水腎症,2
d,positive,狭窄部,1
d,positive,前立腺肥大（以下ＢＰＨ）,1
d,positive,ＢＰＨ,1
d,positive,尿閉,2
d,positive,前立腺肥大症,2
d,positive,原発腫瘍,1
d,positive,膀胱癌と肺癌の合併,1
d,positive,膀胱癌,5
d,positive,先行癌,1
d,positive,尿路上皮癌,1
d,positive,膀胱癌，肺癌,1
d,positive,後発癌,1
d,positive,進行癌,1
d,positive,筋層非浸潤癌,1
d,positive,ふらつき、肉眼的血尿,1
d,positive,出血性ショック,2
d,positive,血流,1
d,positive,膀胱腫瘍,1
d,positive,肉眼的血尿,2
d,positive,表在性膀胱癌,1
t-test,executed,ＣＴ・気管支鏡検査,1
t-test,executed,採血,9
t-test,executed,造影ＣＴ,5
t-test,executed,肝腫瘍生検,1
t-test,executed,血液培養,2
t-test,executed,ＥＯＢ－ＭＲＩ,1
t-test,executed,ＣＴ,20
t-test,executed,ＣＴ，　ＭＲＣＰで,1
t-test,executed,肝生検,15
t-test,executed,血液生化学検査,3
t-test,executed,ＭＲＣＰ，　ＥＲＣ,1
t-test,executed,免疫チェックポイント阻害剤,1
t-test,executed,血液検査,19
t-test,executed,肝炎ウイルス検査，自己抗体検査,1
t-test,executed,腹部エコー,2
t-test,executed,腹部造影ＣＴ,9
t-test,executed,エコー,1
t-test,executed,骨髄生検,1
t-test,executed,各種血液検査・画像検査・組織検査,1
t-test,executed,末梢血塗抹標本,1
t-test,executed,経皮的肝生検,2
t-test,executed,頭部ＭＲＩ,1
t-test,executed,ドップラー,1
t-test,executed,門脈造影,1
t-test,executed,腹部エコー，造影ＣＴ,1
t-test,executed,上部内視鏡検査,2
t-test,executed,上部内視鏡検査ならびに腹部画像検査,1
t-test,executed,画像検査,2
t-test,executed,ダイナミックＣＴ検査,1
t-test,executed,ドプラ超音波検査,1
t-test,executed,ＦｉｂｒｏＳｃａｎ,1
t-test,executed,バルーン閉塞試験,1
t-test,executed,血液検査を含めた健康診断,1
t-test,executed,腹部ｄｙｎａｍｉｃ　ＣＴ検査,1
t-test,executed,ＭＲＣＰ検査,1
t-test,executed,経動脈性門脈造影下ＣＴ検査,1
t-test,executed,肝動脈造影下ＣＴ検査,1
t-test,executed,圧測定,1
t-test,executed,上部消化管内視鏡検査,4
t-test,executed,胸部Ｘ線検査及び腹部ＣＴ検査,1
t-test,executed,胸部Ｘ線検査,1
t-test,executed,内視鏡検査,4
t-test,executed,腹部造影ＣＴおよび腹部超音波検査,1
t-test,executed,画像,1
t-test,executed,アザン染色,1
t-test,executed,腹部ＵＳ,1
t-test,executed,ペニシラミン負荷テスト,1
t-test,executed,ＡＴＰ－７Ｂ遺伝子の検査,1
t-test,executed,ペニシラミン負荷テストおよび肝組織中銅定量,1
t-test,executed,ＨＣＶ　ＲＮＡ,2
t-test,executed,心臓超音波検査,1
t-test,executed,下腿ＭＲＩ,1
t-test,executed,剖検,2
t-test,executed,腹腔鏡肝生検,1
t-test,executed,腹腔鏡下直接胆のう造影,1
t-test,executed,肝楔状生検,1
t-test,executed,経口経静性の胆嚢胆管造影法,1
t-test,executed,胆のう造影，十二指腸液検査,1
t-test,executed,Ｅ．Ｅｓｔｒａｄｉｏｌのｃｈａｌｌｅｎｇｅ　ｔｅｓｔ,1
t-test,executed,Ｒａｄｉｏｉｍｍｕｎｏｓｏｒｂｅｎｔ　Ｔｅｓｔ（Ｒｈａｒｍａｃｉａ）に,1
t-test,executed,胸部ＭＲＩ,2
t-test,executed,ＰＥＴ－ＣＴ,4
t-test,executed,胸部ＣＴ－Ａｎｇｉｏ,1
t-test,executed,胸部造影ＣＴ,2
t-test,executed,胸写,1
t-test,executed,気管支鏡検査,1
t-test,executed,静脈超音波検査,1
t-test,executed,血液凝固系検査,2
t-test,executed,血管造影,2
t-test,executed,エコー，ＣＴ,1
t-test,executed,胆管造影,1
t-test,executed,内視鏡,2
t-test,executed,胎児診断,1
t-test,executed,Ｆｉｂｒｏ　Ｓｃａｎ　５０２,3
t-test,executed,弾性値測定,1
t-test,executed,病理組織検査,1
t-test,executed,一般臨床検査,1
t-test,executed,薬剤リンパ球刺激刺験，貼布試験,1
t-test,executed,内服誘発試験,1
t-test,executed,生検,24
t-test,executed,局所寒冷負荷試験,1
t-test,executed,受動転嫁試験,1
t-test,executed,筋生検，筋電図,1
t-test,executed,腹部ＣＴ,8
t-test,executed,二次元イムノブロット法,1
t-test,executed,ＲＡテスト,1
t-test,executed,耳下腺造影,1
t-test,executed,小唾液腺生検,1
t-test,executed,ガムテスト,1
t-test,executed,蛍光抗体直接法,3
t-test,executed,前腕伸側皮膚生検,1
t-test,executed,リンパ節生検,2
t-test,executed,針生検,2
t-test,executed,蛍光抗体間接法,1
t-test,executed,螢光抗体直接法,2
t-test,executed,頭部Ｘ線,1
t-test,executed,一般血液検査，尿検査,1
t-test,executed,パッチテスト，皮内テスト，薬剤リンパ球幼若化試験,1
t-test,executed,再投与試験,1
t-test,executed,皮膚生検,2
t-test,executed,内服テスト,1
t-test,executed,ツベルクリン反応,1
t-test,executed,胸部Ｘ線単純撮影,1
t-test,executed,ツ反応,1
t-test,executed,胃生検,2
t-test,executed,血液，肝生検,1
t-test,executed,エラスチカ・ワンギーソン染色,1
t-test,executed,ｃｌｏｓｅｄ　ｐａｔｃｈ　ｔｅｓｔ,1
t-test,executed,ｐｈｏｔｏ－ｐａｔｃｈ　ｔｅｓｔ（ＵＶＡ一東芝ＦＬ－２０Ｓ）,1
t-test,executed,内服照射テスト,1
t-test,executed,リンパ球幼若化試験,1
t-test,executed,パッチテスト,2
t-test,executed,同光パッチテスト（ＵＶＡ８．４Ｊ／ｃ㎡，　ＭＥＤ以下）,1
t-test,executed,ツ反,6
t-test,executed,健診,2
t-test,executed,胸部レ線,1
t-test,executed,ＤＮＣＢ感作,1
t-test,executed,リボ蛋白分析,1
t-test,executed,ＥＫＧ,1
t-test,executed,胸部ＣＴスキャン,2
t-test,executed,ＤＬＳＴ,1
t-test,executed,ＲＡＳＴ,2
t-test,executed,ＨＲＣＴ,1
t-test,executed,ＴＢＬＢ,1
t-test,executed,沈降抗体,1
t-test,executed,帰宅誘発試験,1
t-test,executed,運動誘発試験,1
t-test,executed,プリックテスト,1
t-test,executed,皮内テスト,4
t-test,executed,ｉｃｅ　ｃｕｂｅ　ｔｅｓｔ,2
t-test,executed,温熱負荷テスト,1
t-test,executed,生化学検査,3
t-test,executed,温熱負荷試験,2
t-test,executed,下部消化管内視鏡検査,3
t-test,executed,大腸内視鏡検査,2
t-test,executed,ＦＩＭ,2
t-test,executed,ＰＥＭ,2
t-test,executed,検診,3
t-test,executed,乳房超音波,1
t-test,executed,細胞診,2
t-test,executed,ＭＭＧ,1
t-test,executed,ＭＵＳ,1
t-test,executed,造影ＭＲＩ,1
t-test,executed,造影ＭＭＧ,1
t-test,executed,穿刺吸引細胞診,1
t-test,executed,センチネルリンパ節生検（ＳＮ）,1
t-test,executed,ダブルバルーン内視鏡,1
t-test,executed,ＣＦ,3
t-test,executed,注腸検査,1
t-test,executed,ＣＴ検査,2
t-test,executed,ＰＥＴ，ＣＴ検査,1
t-test,executed,ＣＴ・腹部Ｅｃｈｏ,1
t-test,executed,大腸内視鏡検査および生検検査,1
t-test,executed,フォローアップＣＴ,2
t-test,executed,腹部ＣＴ検査,4
t-test,executed,ＣＭＶアンチゲネミア,1
t-test,executed,７５ｇＯＧＴＴ,1
t-test,executed,腹部ＣＴ，ＵＳ,1
t-test,executed,ＭＲＣＰ,1
t-test,executed,ＥＲＣＰ,1
t-test,executed,膵管造影,1
t-test,executed,腹部超音波検査,3
t-test,executed,ＥＲＣ,1
t-test,executed,上部消化管内視鏡,3
t-test,executed,造影,1
t-test,executed,心臓カテーテル検査,1
t-test,executed,消化管精査,1
t-test,executed,超音波（ＵＳ）、ＣＴ,1
t-test,executed,ＵＳ,1
t-test,executed,胸部ＣＴ検査、ＰＥＴ,1
t-test,executed,造影ＣＴ検査,1
t-test,executed,３Ｄ－ＣＴ,1
t-test,executed,冠動脈造影,1
t-test,executed,腹部ＣＴ、緊急内視鏡,1
t-test,executed,腹部単純ＣＴ,2
t-test,executed,胃内視鏡検査と胃透視,1
t-test,executed,シンチ撮影,1
t-test,executed,迅速組織診,1
t-test,executed,腹水細胞診,2
t-test,executed,注腸,1
t-test,executed,直腸生検,1
t-test,executed,腹部造影ＣＴ検査,1
t-test,executed,膣鏡診,1
t-test,executed,腸内視鏡検査,1
t-test,executed,ＭＲＩ,2
t-test,executed,腹部レントゲン検査,1
t-test,executed,下部消化管内視鏡検査（以下ＣＦ）,1
t-test,executed,生化学的検査,1
t-test,executed,経直腸的前立腺生検,1
t-test,executed,超音波検査,1
t-test,executed,自覚症状スコア,1
t-test,executed,尿流量および残尿測定,1
t-test,executed,ＰＳＡ測定,1
t-test,executed,腹部骨盤ＣＴ,1
t-test,executed,ドップラーエコー,1
timex3,date,その後,47
timex3,date,同時期,3
timex3,date,２ヶ月後,3
timex3,date,３ヶ月後,1
timex3,date,近年,10
timex3,date,今回,69
timex3,date,１年前,1
timex3,date,３週後,1
timex3,date,４週後,1
timex3,date,２回目,2
timex3,date,１回目,2
timex3,date,２０１４年,1
timex3,date,２０ＸＸ－１年６月,1
timex3,date,２０ＸＸ－１年１１月,1
timex3,date,２０ＸＸ年１月,1
timex3,date,２０ＸＸ年２月下旬,1
timex3,date,３月中旬,1
timex3,date,２０ＸＸ年４月上旬,1
timex3,date,第３病日,3
timex3,date,第４病日,1
timex3,date,第４９病日,1
timex3,date,今後,8
timex3,date,２０１Ｘ年１２月１９日,1
timex3,date,２０１Ｘ＋１年１月２２日,1
timex3,date,１週間後,3
timex3,date,同日,9
timex3,date,２０１ｘ年１１月,1
timex3,date,１２月,1
timex3,date,約２か月後,2
timex3,date,Ｘ－２年,1
timex3,date,Ｘ年８月,2
timex3,date,９月９日,1
timex3,date,１０日,1
timex3,date,９月１７口,1
timex3,date,９月２４日,1
timex3,date,２日後,2
timex3,date,１０月１日,1
timex3,date,１０月６日,1
timex3,date,１０月２７日,1
timex3,date,以降,3
timex3,date,Ｘ年３月,1
timex3,date,その際,1
timex3,date,Ｘ年８月頃,1
timex3,date,Ｘ年１０月,1
timex3,date,１９６４年,1
timex3,date,以後,4
timex3,date,Ｘ－１１年,1
timex3,date,Ｘ－１年,2
timex3,date,Ｘ－１年１２月１１日,2
timex3,date,Ｘ年１月８日,1
timex3,date,３月１日,1
timex3,date,約５年前,1
timex3,date,当初,4
timex3,date,翌日,8
timex3,date,Ｘ年,1
