tag,mod,text,freq
d,suspicious,mucous plugs,1
d,suspicious,Right hilar lung cancer,1
d,suspicious,early lung cancer,1
d,suspicious,Neoplastic lesions such as adenocarcinoma in situ (AIS) and minimally invasive adenocarcinoma (MIA),1
d,suspicious,old inflammatory change,3
d,suspicious,solid core,1
d,suspicious,swollen,1
d,suspicious,chronic liver damage,1
d,suspicious,obsolete inflammatory changes,1
d,suspicious,mucinous adenocarcinoma,1
d,suspicious,well-differentiated adenocarcinoma,1
d,suspicious,multiple lung metastases,1
d,suspicious,Miliary tuberculosis,1
d,suspicious,multiple bone metastases,1
d,suspicious,Atypical adenomatous hyperplasia or minimally invasive adenocarcinoma,1
d,suspicious,infiltrate,1
d,suspicious,Lung cancer lesions,1
d,suspicious,dysplasia and early lung adenocarcinoma,1
d,suspicious,satellite lesions,1
d,suspicious,Lung cancer permeation into the thoracic spine and ribs,1
d,suspicious,tumor progression,1
d,suspicious,secondary tumor nodules,1
d,suspicious,that are suspected to be accessory nodules,1
d,suspicious,right adnexal mass or subserosal fibroid,1
d,suspicious,mild swelling,1
d,suspicious,right hilar small cell lung cancer,1
d,suspicious,minimally invasive adenocarcinoma (MIA),1
d,suspicious,peripheral lung cancer,1
d,suspicious,lymph node metastasis,3
d,suspicious,Hilar lung cancer,1
d,suspicious,Benign nodules,1
d,suspicious,metastasis in the breast,1
d,suspicious,adrenal metastasis,1
d,suspicious,skin metastasis,1
d,suspicious,secondary tumor nodule,1
d,suspicious,benign nodules,1
d,suspicious,Concurrent pneumonia,1
d,suspicious,"breast, subcutaneous, liver, right adrenal and right ovarian metastasis",1
d,negative,mediastinal lymphadenopathy,2
d,negative,pleural effusion,36
d,negative,mass,2
d,negative,infiltration,2
d,negative,tumours,3
d,negative,abnormal shadows,4
d,negative,Lesions suspected of lung metastasis,3
d,negative,bone destruction,1
d,negative,pathologically enlarged lymph nodes,2
d,negative,metastatic lesions,1
d,negative,suspected intrapulmonary metastases,1
d,negative,lesions that suggest bone metastasis,1
d,negative,lung metastases,1
d,negative,enhancement,1
d,negative,osteolytic or osteoblastic tumors,1
d,negative,findings leading us to suspect metastases of the bones,1
d,negative,lesions suspected to be accessory tumour nodules,2
d,negative,lymphadenopathy,7
d,negative,metastasised,1
d,negative,bone metastasis,1
d,negative,pathological lymphadenopathy,4
d,negative,cardiomegaly,7
d,negative,micro-infiltrating shadows,1
d,negative,findings,1
d,negative,aeration,1
d,negative,thoracic fluid,1
d,negative,lymphadenopathy or pleural effusion,2
d,negative,progress,1
d,negative,"supraclavicular fossa, mediastinum and hilar lymphadenopathy",2
d,negative,Pleural effusion,3
d,negative,lesions,1
d,negative,pathological swelling,3
d,negative,Nodules suspected of metastasis,2
d,negative,solid part,1
d,negative,enlargement,1
d,negative,swelling,3
d,negative,findings of suspected lymphatic metastases,1
d,negative,findings of suspected distant metastases,1
d,negative,abnormal findings,1
d,negative,mediastinal invasion,1
d,negative,metastases,1
d,negative,evidence of ascites,1
d,negative,bone destruction strongly indicating bone metastasis or mass shadows,1
d,negative,distant metastases,2
d,negative,solid core,1
d,negative,masses or infiltrative shadows,3
d,negative,mediastinal lymphadenopathy or pleural effusion,3
d,negative,evidence of pleural infiltration,1
d,negative,intrapulmonary nodules that are suspicious of accessory tumour nodules,1
d,negative,infiltration shadows in the lung field suspected of active pneumonia ,1
d,negative,accessory nodules,1
d,negative,bone lesions,1
d,negative,metastasis,4
d,negative,Findings,1
d,negative,intrapulmonary nodules,1
d,negative,Regional lymph node tumors,1
d,negative,distant metastasis,1
d,negative,significant lymph node tumour,1
d,negative,bone destructions or mass lesions,1
d,negative,size of the lymph node tumour,1
d,negative,Ascites,1
d,negative,Microinvasion,1
d,negative,mediastinal infiltration,1
d,negative,pleural infiltration,1
d,negative,nodular shadow,1
d,negative,This lesion,1
d,negative,osteolytic or condensing osteitis changes that are suspected of bone metastasis,1
d,negative,Ascites retention,1
d,negative,significant lymph node tumors,1
r,other,Surgical treatment,1
t-test,executed,CT scan of the chest with contrast,1
t-test,executed,CT scans,1
t-test,executed,CT,8
t-test,executed,CT scan,2
t-test,executed,MRI,1
t-test,executed,Routine chest CT,4
t-test,executed,Contrast-enhanced CT shows,1
t-test,executed,Bone window imaging,1
cc,other,follow the morphology,1
cc,other,monitor closely,1
cc,other,progress,1
cc,other,further examination,2
cc,other,follow-up,3
cc,other,following up,1
cc,other,further examinations,1
cc,other,follow up,3
cc,other,Follow up,1
cc,other,monitor their size,1
timex3,date,for 10 years,1
timex3,date,past,1
timex3,date,10 years ago,4
timex3,date,previous,6
timex3,date,Previously,1
timex3,date,first,1
timex3,date,3 years ago and 1 year ago,1
timex3,date,One year ago,1
timex3,date,previous time,4
timex3,date,1 year ago,1
timex3,date,last time,1
timex3,date,one year ago,4
t-test,other,biopsy,1
t-test,other,histological examination,1
t-test,other,further CT scan,1
t-test,other,monitor their size,1
t-test,other,lab tests,1
t-test,other,follow-up,1
timex3,duration,in 1-2 months,1
timex3,duration,one year,1
t-key,,soft tissue conditions,1
d,general,liver metastasis,1
timex3,med,post-radiation therapy,1
t-test,negated,simple CT,1
t-test,negated,simple,1
