tag,mod,text,freq
d,positive,type 2 EL,4
d,positive,AAA,1
d,positive,type 1b and type 2 EL,1
d,positive,EL,2
d,positive,sarcoidosis complicated by esophageal cancer,1
d,positive,pain after meals,1
d,positive,esophageal cancer,1
d,positive,hilar and mediastinal lymph nodes,2
d,positive,accumulation,2
d,positive,mediastinal hilar lymph nodes,1
d,positive,lower thoracic paraoesophageal lymph nodes (110),1
d,positive,abnormally hyperintense,1
d,positive,hypointense,1
d,positive,mediastinal lymph node,1
d,positive,esophageal cancer complicated with sarcoidosis,1
d,positive,paratracheal lymph nodes,1
d,positive,Lymph node,1
d,positive,metastasis,3
d,positive,110 lymph nodes,1
d,positive,non-cheese granulomas,1
d,positive,dyschezia and diarrhea,1
d,positive,Type 2,1
d,positive,isolated left adrenal metastasis after rectal cancer surgery,1
d,positive,left adrenal tumor,1
d,positive,left adrenal metastasis from rectal cancer,1
d,positive,postoperative isolated left adrenal metastasis from rectal cancer,1
d,positive,cardiac orbital pain,1
d,positive,elevated tumor,1
d,positive,gastric leiomyosarcoma,3
d,positive,tumor-induced dyspepsia,1
d,positive,desmin,1
d,positive,transit barrier,1
d,positive,travel abnormality,1
d,positive,Gastric cancer,1
d,positive,No. 8a lymph node,1
d,positive,advanced gastric cancer and cholecystolithiasis,1
d,positive,hematemesis and black stool,1
d,positive,type 3 advanced gastric cancer,1
d,positive,diabetes mellitus,1
d,positive,positive oral margins,1
d,positive,abscess formation,1
d,positive,extramural invasion,1
d,positive,tenderness and rebound pain,1
d,positive,fluid accumulation,1
d,positive,perforating the reticulum to form an abscess,1
d,positive,localized peritonitis,1
d,positive,gastric cancer type 2,1
d,positive,obstruction,1
d,positive,food mass,5
d,positive,early stage gastric cancer,1
d,positive,cardiac orbital pain and vomiting,1
d,positive,tenderness with muscular defense,1
d,positive,gastric dilatation and accumulation of food residue,1
d,positive,subjective symptoms,1
d,positive,abdominal findings,1
d,positive,gastric dilatation,1
d,positive,gastric tube cancer,1
d,positive,hotnode,1
d,positive,AFP-producing gastric duct cancer and multiple liver metastases,1
d,positive,hemorrhagic complications,1
d,positive,gastric tube carcinoma,1
d,positive,bilateral ovarian tumor (dermoid cyst),1
d,positive,Type3 poorly differentiated adenocarcinoma,1
d,positive,Rectal wall thickening,1
d,positive,rectal metastasis of gastric cancer,1
d,positive,frequent bowel movements,1
d,positive,rectal metastasis from gastric cancer,1
d,positive,cancerous peritonitis,1
d,positive,multiple skeletal muscle and skin metastases,1
d,positive,type 3 tumor,2
d,positive,malignancy,1
d,positive,anemic,1
d,positive,disseminated nodules,1
d,positive,undifferentiated carcinoma,1
d,positive,skin metastases,1
d,positive,Peritoneal dissemination,1
d,positive,advanced gastric cancer,1
d,positive,multiple gastric cancer,1
d,positive,enlarged mesenteric lymph nodes,1
d,positive,skin nodules,2
d,positive,consistent findings of metastasis of gastric cancer,1
d,positive,multiple skin metastases of gastric cancer,1
d,positive,multiple bone metastases and pathological fractures of the cervical spine,1
d,positive,lymph node metastasis,1
d,positive,Skin metastasis of visceral malignancies,1
d,positive,cutaneous metastases of gastric cancer,1
d,positive,dyspepsia,1
d,positive,esophageal lesions,1
d,positive,type III lesion,1
d,positive,multiple,1
d,positive,0-IIa+IIc lesions,1
d,positive,primary tumor and metastatic lymph nodes,1
d,positive,mouth lesion,1
d,positive,gastric carcinoma,1
d,positive,enlarged posterior pancreatic head lymph nodes and paraaortic lymph nodes,1
d,positive,unresectable advanced gastric cancer,2
d,positive,CN,1
d,positive,primary lesion,1
d,positive,paraaortic lymph nodes,1
d,positive,para-aortic lymph node,1
d,positive,bloody discharge,1
d,positive,type 2 tumor,1
d,positive,well-differentiated adenocarcinoma,1
d,positive,direct invasion,1
d,positive,metastasis to lymph node 253 and the left side,1
d,positive,lateral lymph node,1
d,positive,highly advanced sigmoid colon cancer,1
d,positive,moderately to poorly differentiated adenocarcinoma,1
d,positive,locally advanced rectal cancer,1
d,positive,"abdominal pain, nausea, and vomiting",1
d,positive,colonic gas with dilatation,1
d,positive,circumferential mass,1
d,positive,Adenocarcinoma,1
d,positive,primary tumor,1
d,positive,regional lymph nodes,1
d,positive,scar stenosis,1
d,positive,abnormal small bowel vessels,1
d,positive,rectal bleeding,1
d,positive,ruptured vessel,1
d,positive,abnormal vessels,1
d,positive,schizophrenia,1
d,positive,"fever, abdominal distension, and vomiting",1
d,positive,influenza A,1
d,positive,abdominal tenderness,1
d,positive,mobile appendix,1
d,positive,complete obstruction,1
d,positive,band,1
d,positive,strangulating,1
d,positive,complications of appendicitis,1
d,positive,strangulated ileus due to,1
d,positive,idiopathic retroperitoneal hematoma,1
d,positive,retroperitoneal mass,1
d,positive,gallbladder stones,2
d,positive,drain,1
d,positive,gallbladder stone disease and retroperitoneal tumor,1
d,positive,retroperitoneal tumor,1
d,positive,hematoma,2
d,positive,uric acid-containing stones,1
d,positive,calcium stone,1
d,positive,pure uric acid stones,1
d,positive,mixed uric acid and Ca stones,1
d,positive,Ca stone,2
d,positive,uric acid stone,1
d,positive,aggravated,1
d,positive,Ca stones,1
d,positive,hydronephrosis,2
d,positive,thinning,1
d,positive,benign prostatic hyperplasia (BPH),2
d,positive,BPH,1
d,positive,urinary retention,1
d,positive,benign prostatic hyperplasia,1
d,positive,Urinary retention,1
d,positive,bladder cancer and lung cancer,2
d,positive,primary tumors,1
d,positive,bladder cancer,3
d,positive,previous cancer,1
d,positive,bladder cancers,1
d,positive,urothelial carcinoma,1
d,positive,Bladder cancer,1
d,positive,late-stage cancer,1
d,positive,advanced cancer,1
d,positive,non-muscle invasive cancer,1
d,positive,lightheadedness and gross hematuria,1
d,positive,blood flow,1
d,positive,bladder tumor,1
d,positive,Gross hematuria,2
d,positive,superficial bladder cancer,1
t-test,executed,CT scan and bronchoscopy,1
t-test,executed,blood work,2
t-test,executed,contrast enhanced computed tomography (CECT),1
t-test,executed,liver tumor biopsy,1
t-test,executed,blood culture,1
t-test,executed,EOB-MRI,1
t-test,executed,CT scan,9
t-test,executed,CT and MRCP,1
t-test,executed,liver biopsy,13
t-test,executed,Blood biochemical tests,1
t-test,executed,MRCP and ERC,1
t-test,executed,immune checkpoint inhibitor,1
t-test,executed,blood test,9
t-test,executed,hepatitis virus and autoantibody tests,1
t-test,executed,Abdominal echography,1
t-test,executed,Contrast-enhanced computed tomography (CECT) of the abdomen,2
t-test,executed,blood sample taken,2
t-test,executed,Blood samples taken,1
t-test,executed,Echocardiography,1
t-test,executed,CT,13
t-test,executed,bone marrow biopsy,1
t-test,executed,"Various blood tests, imaging studies and histological examinations",1
t-test,executed,Contrast CT scan,1
t-test,executed,Blood test,2
t-test,executed,peripheral blood smear,1
t-test,executed,Percutaneous liver biopsy,1
t-test,executed,head MRI,1
t-test,executed,Abdominal echocardiography,1
t-test,executed,Doppler,1
t-test,executed,Contrast-enhanced CT scan,2
t-test,executed,Portal angiography,1
t-test,executed,abdominal echo and contrast CT scan,1
t-test,executed,Blood chemistry test,1
t-test,executed,Upper endoscopy,1
t-test,executed,upper endoscopy and abdominal imaging examinations,1
t-test,executed,Contrast-enhanced computed tomography (CECT),1
t-test,executed,upper endoscopy,1
t-test,executed,Biochemical Laboratory Blood Test,1
t-test,executed,Imaging,1
t-test,executed,dynamic CT scan,1
t-test,executed,Doppler ultrasonography,1
t-test,executed,FibroScan,1
t-test,executed,balloon occlusion test,1
t-test,executed,physical examination which included various blood tests,1
t-test,executed,dynamic computed tomography of the abdomen,1
t-test,executed,MRCP examination,1
t-test,executed,Transarterial portal venography (CT),1
t-test,executed,hepatic arteriographic CT scan,1
t-test,executed,measured,1
t-test,executed,Upper gastrointestinal endoscopy,2
t-test,executed,Chest X-rays and abdominal CT scans,1
t-test,executed,chest X-ray,2
t-test,executed,endoscopic examinations,1
t-test,executed,Blood tests,5
t-test,executed,Contrast-enhanced CT and abdominal ultrasonography,1
t-test,executed,imaging,1
t-test,executed,which,1
t-test,executed,Azan,1
t-test,executed,blood tests,3
t-test,executed,Abdominal US,1
t-test,executed,Penicillamine Challenge Test,1
t-test,executed,percutaneous liver biopsy,1
t-test,executed,ATP-7B gene test,1
t-test,executed,"Penicillamine Challenge Test, copper level measurement in the liver tissue",1
t-test,executed,HCV RNA PCR test,1
t-test,executed,echocardiograph,1
t-test,executed,HCV RNA PCR,1
t-test,executed,upper gastrointestinal endoscopy,5
t-test,executed,MRI of the lower leg,1
t-test,executed,Blood cultures,1
t-test,executed,autopsy,2
t-test,executed,laparoscopic liver biopsy,1
t-test,executed,laparoscopic direct cholangiography,1
t-test,executed,Liver Wedge Biopsy,1
t-test,executed,oral trans-static cholecysto-cholangiography,1
t-test,executed,liver biopsies,1
t-test,executed,cholecystogram and duodenal fluid levels,1
t-test,executed,E2 test,1
t-test,executed,the radioimmunosorbent test (Rharmacia),1
t-test,executed,chest MRI,2
t-test,executed,PET-CT,4
t-test,executed,CT angiogram of the chest,1
t-test,executed,contrast-enhanced CT scan of the chest,1
t-test,executed,thoracoscopic examination,1
t-test,executed,chest contrast CT,1
t-test,executed,Bronchoscopy,1
t-test,executed,Venous ultrasonography,1
t-test,executed,Blood coagulation tests,2
t-test,executed,angiography,2
t-test,executed,echo and CT,1
t-test,executed,Cholangiography,1
t-test,executed,endoscopy,3
t-test,executed,endoscopic,1
t-test,executed,fetal diagnosis,1
t-test,executed,FibroScan 502,3
t-test,executed,measures the elasticity,1
t-test,executed,histopathological examination,1
t-test,executed,general clinical examination,1
t-test,executed,drug-induced lymphocyte stimulation test and patch test,1
t-test,executed,Oral Provocation study,1
t-test,executed,Biopsy,3
t-test,executed,local cold tolerance test,1
t-test,executed,Passive transfer test,1
t-test,executed,muscle biopsy and electromyography,1
t-test,executed,abdominal CT,4
t-test,executed,biopsies,1
t-test,executed,2D immunoblotting,1
t-test,executed,RA test,1
t-test,executed,Parotid gland angiography,1
t-test,executed,minor salivary gland biopsy,1
t-test,executed,gum test,1
t-test,executed,Direct fluorescent antibody,1
t-test,executed,skin biopsy on the extensor side of the forearm,1
t-test,executed,biopsy of the lymph nodes,1
t-test,executed,needle biopsy,2
t-test,executed,biopsy,18
t-test,executed,direct fluorescent antibody test,2
t-test,executed,indirect fluorescent antibody test,1
t-test,executed,Direct Fluorescent Antibody test,1
t-test,executed,head X-ray,1
t-test,executed,general blood and urine,1
t-test,executed,"patch test, an intradermal test and a drug-induced lymphocyte stimulation test",1
t-test,executed,"as a trial, the same medication was administered again",1
t-test,executed,skin biopsy,2
t-test,executed,lymph node biopsy,1
t-test,executed,tested orally,1
t-test,executed,Tuberculin reaction,1
t-test,executed,simple chest X-ray,1
t-test,executed,Ts reaction,1
t-test,executed,Abdominal CT,2
t-test,executed,gastric biopsy,2
t-test,executed,blood work and a liver biopsy,1
t-test,executed,direct fluorescence antibody test,1
t-test,executed,Van Gieson's stain,1
t-test,executed,Closed patch test,1
t-test,executed,photo-patch test (UVA Toshiba FL-20S ),1
t-test,executed,the internal radiation test,1
t-test,executed,lymphocyte stimulation test,1
t-test,executed,patch test,1
t-test,executed,"same photopatch test (UVA 8.4 J/c㎡, MED or below)",1
t-test,executed,Biopsies,1
t-test,executed,tuberculin reaction test,6
t-test,executed,medical checkup,2
t-test,executed,DNCB sensitization test,1
t-test,executed,Riboprotein analysis,1
t-test,executed,EKG,1
t-test,executed,Chest CT Scan,1
t-test,executed,chest CT scan,1
t-test,executed,DLST,1
t-test,executed,RAST,2
t-test,executed,HRCT,1
t-test,executed,TBLB,1
t-test,executed,sedimentation antibody,1
t-test,executed,homecoming provocation test,1
t-test,executed,Exercise-induced tests,1
t-test,executed,prick test,1
t-test,executed,intradermal test,3
t-test,executed,ice cube test,2
t-test,executed,heat stress test,3
t-test,executed,biochemical tests,3
t-test,executed,Intradermal tests,1
t-test,executed,patch tests,1
t-test,executed,Contrast-enhanced computed tomography (CT) of the abdomen,3
t-test,executed,blood samples,2
t-test,executed,Lower gastrointestinal endoscopy,2
t-test,executed,Colonoscopy,2
t-test,executed,FIM,2
t-test,executed,PEM,2
t-test,executed,medical examination,2
t-test,executed,breast ultrasonography,1
t-test,executed,cytology,2
t-test,executed,MMG,1
t-test,executed,MUS,1
t-test,executed,Contrast-enhanced MRI,1
t-test,executed,Contrast-enhanced MMG,1
t-test,executed,puncture aspiration cytology,1
t-test,executed,sentinel lymph node biopsy (SN),1
t-test,executed,Double-balloon endoscopy,1
t-test,executed,lower gastrointestinal endoscopy,1
t-test,executed,CF,3
t-test,executed,enteroscopy,1
t-test,executed,PET and CT scans,1
t-test,executed,blood draw,1
t-test,executed,Biochemistry,1
t-test,executed,CT and abdominal Echo,1
t-test,executed,colonoscopy and biopsy,1
t-test,executed,follow-up CT scan,2
t-test,executed,Abdominal computed tomography (CT) scan,1
t-test,executed,Endoscopically,1
t-test,executed,Blood sampling,1
t-test,executed,CMV antigenemia,1
t-test,executed,75gOGTT,1
t-test,executed,Abdominal CT and US,1
t-test,executed,ERCP,1
t-test,executed,MRCP,1
t-test,executed,pancreatic ductography,1
t-test,executed,Abdominal ultrasonography,2
t-test,executed,ERC,1
t-test,executed,Contrast-enhanced radiography,1
t-test,executed,contrast-enhanced CT scan of the abdomen,2
t-test,executed,contrast-enhanced CT of the abdomen,1
t-test,executed,abdominal ultrasonography,1
t-test,executed,cardiac catheterization,1
t-test,executed,thorough gastrointestinal examination,1
t-test,executed,Computed tomography (CT) of the abdomen,1
t-test,executed,ultrasound (US) and CT,1
t-test,executed,US,1
t-test,executed,CT and PET scan of the thorax,1
t-test,executed,contrast-enhanced CT scan,2
t-test,executed,3D-CT,1
t-test,executed,coronary angiography,1
t-test,executed,Abdominal CT and emergency endoscopy,1
t-test,executed,simple abdominal CT,1
t-test,executed,abdominal contrast-enhanced CT,1
t-test,executed,Gastrointestinal endoscopy and fluoroscopy,1
t-test,executed,scintigraphy,1
t-test,executed,rapid,1
t-test,executed,ascites cytology,1
t-test,executed,imaging studies,1
t-test,executed,sigmoidoscopy,1
t-test,executed,Rectal biopsy,1
t-test,executed,Ascitic fluid cytology,1
t-test,executed,Simple abdominal computed tomography (CT),1
t-test,executed,CT scan of the abdomen,2
t-test,executed,vaginal speculum examination,1
t-test,executed,biopsied,1
t-test,executed,Bowel endoscopy,1
t-test,executed,MRI,2
t-test,executed,Abdominal radiography,1
t-test,executed,abdominal CT scan,1
t-test,executed,lower gastrointestinal endoscopy (CF),1
t-test,executed,contrast-enhanced CT abdomen,1
t-test,executed,physical examination,1
t-test,executed,transrectal prostate biopsy,1
t-test,executed,ultrasonography,1
t-test,executed,subjective symptom score,1
t-test,executed,urine flow rate and residual urine measurement,1
t-test,executed,PSA measurement,1
t-test,executed,Abdominal pelvic CT,1
t-test,executed,Doppler echocardiography,1
timex3,date,Then,2
timex3,date,same time,5
timex3,date,2 months later,3
timex3,date,3 months later,1
timex3,date,In recent years,2
timex3,date,in recent years,1
timex3,date,this study,17
timex3,date,1 year ago,1
timex3,date,After 3 weeks,1
timex3,date,4 weeks later,1
timex3,date,second,2
timex3,date,first,4
timex3,date,"Thereafter,",1
timex3,date,this report,4
timex3,date,2014,1
timex3,date,Here,10
timex3,date,"June, 1 year before 20XX",1
timex3,date,"Subsequently,",1
timex3,date,"November, 1 year before 20XX",1
timex3,date,January 20XX,2
timex3,date,"late February 20XX,",1
timex3,date,mid-March,1
timex3,date,In early April 20XX,1
timex3,date,3 days later,1
timex3,date,from the 4th day,1
timex3,date,49 days after her illness commenced,1
timex3,date,this,7
timex3,date,Later,4
timex3,date,future,3
timex3,date,"On December 19, 201X",1
timex3,date,"on January 22, one year after 201X",1
timex3,date,one week later,1
timex3,date,same day,10
timex3,date,After 1 week,1
timex3,date,November 201X,1
timex3,date,in December,1
timex3,date,afterwards,2
timex3,date,approximately 2 months time,1
timex3,date,2 years before 20XX,1
timex3,date,"August, 20XX",2
timex3,date,On September 9,1
timex3,date,on September 10 ,1
timex3,date,September 17,1
timex3,date,September 24,1
timex3,date,2 days later,1
timex3,date,October 1,1
timex3,date,on October 6,1
timex3,date,October 27,1
timex3,date,Since then,3
timex3,date,here,1
timex3,date,"in March, 20XX",1
timex3,date,At that time,2
timex3,date,"From that time forward,",1
timex3,date,"in October, 20XX",1
timex3,date,1964,1
timex3,date,and,4
timex3,date,11 years before 20XX,1
timex3,date,one year before 20XX,2
timex3,date,"December 11, one year before 20XX",1
timex3,date,Thereafter,5
timex3,date,"On December 11, one year before 20XX",1
timex3,date,"on January 8,  20XX",1
timex3,date,From then on,2
timex3,date,At this juncture,1
timex3,date,on March 1,1
timex3,date,Recently,1
timex3,date,approximately the past 5 years,1
timex3,date,Initially,3
timex3,date,While,1
timex3,date,following day,4
timex3,date,in 20XX,1
timex3,date,3 years after 20XX,1
timex3,date,approximately one month,1
timex3,date,then,6
timex3,date,5 years before 20XX,3
timex3,date,Every year,1
timex3,date,"December, 20XX",1
timex3,date,"May, 20XX",1
timex3,date,9 years before 20XX,1
timex3,date,subsequent,1
timex3,date,the future,1
timex3,date,in August 20XX,1
timex3,date,third day,1
timex3,date,followed by,1
timex3,date,earlier,1
timex3,date,at the time,1
timex3,date,July 20XX,1
timex3,date,recent years,5
timex3,date,Following,1
timex3,date,after one year,1
timex3,date,early 2019,1
timex3,date,previous,1
timex3,date,next day,3
timex3,date,Afterwards,1
timex3,date,third week,2
timex3,date,6th week,1
timex3,date,early stage,1
timex3,date,7th day,1
timex3,date,9th day,1
timex3,date,14th day,2
timex3,date,15th day,1
timex3,date,15th day of the illness,1
timex3,date,29th day of the illness,1
timex3,date,36th day of the illness,1
timex3,date,This time,3
timex3,date,2 years prior,1
timex3,date,Subsequently,10
timex3,date,S.44.3.27,1
timex3,date,second (S.45.2.8),1
timex3,date,third (S.47.6.8),1
timex3,date,S.48.11.28,1
timex3,date,1969,1
timex3,date,1974,1
timex3,date,next,2
timex3,date,1968,1
timex3,date,this time,2
timex3,date,4 years ago,1
timex3,date,3 years ago,4
timex3,date,2 years ago,1
timex3,date,present study,3
timex3,date,2012,2
timex3,date,June 1990,2
timex3,date,end of August 2010,1
timex3,date,foreseeable future,1
timex3,date,approximately 6 months later,1
timex3,date,thereafter,1
timex3,date,From 4 months ago,1
timex3,date,this ,1
timex3,date,subsequently,1
timex3,date,After 1 month,1
timex3,date,in 2005,1
timex3,date,"July 2, 1990",1
timex3,date,in September 1987,1
timex3,date,November 11,1
timex3,date,November 19 of the same year,1
timex3,date,Around the same time,1
timex3,date,winter,1
timex3,date,after that,2
timex3,date,every year around the end of September,1
timex3,date,the end of October,1
timex3,date,July,3
timex3,date,winter months,1
timex3,date,about 2 weeks before,1
timex3,date,this point,1
timex3,date,the first month,1
timex3,date,"February 2, 1990",1
timex3,date,summer of 1989,1
timex3,date,by the end of the year,1
timex3,date,"On April 4, 1990",1
timex3,date,mid-June,1
timex3,date,mid-July,1
timex3,date,August,1
timex3,date,13 years,1
timex3,date,previous seven years,1
timex3,date,At this time,2
timex3,date,September 26,1
timex3,date,about 2 years,1
timex3,date,Three months ago,2
timex3,date,1988,2
timex3,date,July 1991,2
timex3,date,January 1990,1
timex3,date,end of June,1
timex3,date,on July 2,1
timex3,date,on October 3,1
timex3,date,around September 1989,1
timex3,date,"on March 28, 1990",1
timex3,date,fifth day,2
timex3,date,after two months,1
timex3,date,"March 28, 1990",2
timex3,date,Around October 1985,1
timex3,date,around June of the following year,1
timex3,date,Every winter after that,1
timex3,date,In 1988,1
timex3,date,fall of 1989,1
timex3,date,Four years ago,1
timex3,date,previously,1
timex3,date,"August 2, 1989",1
timex3,date,July 21,1
timex3,date,August 1,1
timex3,date,August 2,2
timex3,date,"May 17th, 1990",1
timex3,date,At the beginning of June,1
timex3,date,June 8,1
timex3,date,12th,1
timex3,date,18th,1
timex3,date,after around 2 weeks,1
timex3,date,late July,1
timex3,date,Recent years,1
timex3,date,August 1985,2
timex3,date,September 1989,1
timex3,date,July of the following year,1
timex3,date,May 1979,1
timex3,date,1987,1
timex3,date,From around January 1990,1
timex3,date,two months prior,1
timex3,date,"January 20, 1990",1
timex3,date,Approximately 50 years ago,1
timex3,date,In June 1989,1
timex3,date,February 1989,1
timex3,date,at age 13,1
timex3,date,December 1988,1
timex3,date,In 1990,1
timex3,date,around 1965,1
timex3,date,around 1984,1
timex3,date,One week later,1
timex3,date,"January 29, 1988",1
timex3,date,"March 18, 1988",1
timex3,date,May 26,1
timex3,date,from about 2 months ago,1
timex3,date,September 1988,5
timex3,date,approx. the past 7 years,1
timex3,date,5 years ago,2
timex3,date,December of the same year,2
timex3,date,"July 9, 1960",1
timex3,date,From around 1955,1
timex3,date,After a few months,1
timex3,date,In 1959,1
timex3,date,November of the same year,1
timex3,date,August 1987,1
timex3,date,1960s,1
timex3,date,"the future,",1
timex3,date,1970,1
timex3,date,1986,1
timex3,date,1976,1
timex3,date,1978,2
timex3,date,"January 28, 1986",1
timex3,date,1973,1
timex3,date,1983,1
timex3,date,January 1986,1
timex3,date,"November 9, 1984",1
timex3,date,August 1983,1
timex3,date,Six months later,1
timex3,date,November 1984,1
timex3,date,July 1988,1
timex3,date,October 1988,1
timex3,date,"March 14, 1987",1
timex3,date,Two months prior,1
timex3,date,"July 20, 1988",1
timex3,date,March 1983,1
timex3,date,In March 1988,1
timex3,date,two months before,1
timex3,date,From some time ago,1
timex3,date,some time,1
timex3,date,Last year,1
timex3,date,long,1
timex3,date,March 1986,1
timex3,date,June of the same year,1
timex3,date,towards the end of November 1992,1
timex3,date,On December 7,1
timex3,date,the next day (December 8),1
timex3,date,following day (December 9),1
timex3,date,Later on,1
timex3,date,(December 29),1
timex3,date,our times,1
timex3,date,As of today,1
timex3,date,January 2001,1
timex3,date,On May 2,1
timex3,date,May 24,1
timex3,date,on June 4,1
timex3,date,On June 17,1
timex3,date,April 2001,1
timex3,date,on April 20,1
timex3,date,July 6,1
timex3,date,July 23,1
timex3,date,August 3,1
timex3,date,August 20,1
timex3,date,in 2007,1
timex3,date,2007,1
timex3,date,at the end of September,1
timex3,date,one month after,1
timex3,date,two months after,1
timex3,date,spring,1
timex3,date,early summer,1
timex3,date,used to,1
timex3,date,Five years ago,1
timex3,date,mid-December 2009,1
timex3,date,mid-January,1
timex3,date,day after,1
timex3,date,days later,1
timex3,date,"Later, in the first third of February",1
timex3,date,"following day,",1
timex3,date,2008,1
timex3,date,10th day,2
timex3,date,1991,1
timex3,date,5 years,2
timex3,date,September 2012,2
timex3,date,January 2013,1
timex3,date,further,1
timex3,date,always,1
timex3,date,2 years,1
timex3,date,2 months,1
timex3,date,5 days,1
timex3,date,on the 10th postoperative day,1
timex3,date,19th day,1
timex3,date,21st day,1
timex3,date,the 26th day of illness,1
timex3,date,the 33rd day of illness,1
timex3,date,on 53rd day of illness,1
timex3,date,75th day of sickness,1
timex3,date,44th day of sickness,1
timex3,date,65th day,1
timex3,date,85th day of illness,1
timex3,date,99th day,1
timex3,date,In this report,3
timex3,date,in the middle of May 201X,1
timex3,date,in early June,1
timex3,date,6th day of illness,1
timex3,date,October 2009,1
timex3,date,March 2012,1
timex3,date,May of the same year,1
timex3,date,after the first operation,1
timex3,date,initial,1
timex3,date,We,7
timex3,date,"In this report,",1
timex3,date,June 2012,1
timex3,date,14 years ago,2
timex3,date,report,1
timex3,date,"December, 2006",1
timex3,date,In May 2007,1
timex3,date,January 2008.,1
timex3,date,postoperative,2
timex3,date,December 2012,2
timex3,date,in January 2013,1
timex3,date,Two months later,1
timex3,date,A year and a half later,1
timex3,date,three years ago,1
timex3,date,November 2011,1
timex3,date,In this case,1
timex3,date,December 2010,1
timex3,date,eosinophilic colitis,1
timex3,date,two weeks,1
timex3,date,end of the year,1
timex3,date,January 2006,1
timex3,date,after,1
timex3,date,January 2011,1
timex3,date,on February 1 of the same year,1
timex3,date,"on May 28, 2012",1
timex3,date,on August 10,1
timex3,date,7 years ago,1
timex3,date,five years,1
timex3,date,6 years,1
timex3,date,Two years ago,1
timex3,date,"This time,",1
timex3,date,six months ago,1
timex3,date,May 2012,2
timex3,date,"Later,",1
timex3,date,11th day,1
timex3,date,Two days after,1
timex3,date,"this report,",1
timex3,date,July 2012,1
timex3,date,20 years ago,2
timex3,date,10 years ago,1
timex3,date,September 2011,1
timex3,date,the day before,1
timex3,date,the 1980s,1
timex3,date,27th day,1
timex3,date,In this article,1
timex3,date,ninth sick day,1
timex3,date,After that,2
timex3,date,since then,1
timex3,date,In 1998,1
timex3,date,15th day of the disease,1
timex3,date,1994,1
timex3,date,2006,1
timex3,date,"November 2012,",1
timex3,date,February of the same year,1
timex3,date,Thirty years ago,1
timex3,date,We report here,1
timex3,date,3 months,1
timex3,date,day 1),2
timex3,date,days 1-5,1
timex3,date,2010,1
timex3,date,have,1
timex3,date,third sick day,1
timex3,date,We report a case,1
timex3,date,May 1986,1
timex3,date,October 1990,1
timex3,date,March 2008,1
timex3,date,September 2008,1
timex3,date,initially,1
timex3,date,Previous,1
timex3,date,"On May 15, 2007",1
timex3,date,"On May 16,",1
timex3,date,May 17,1
timex3,date,June 29,1
timex3,date,this article,1
r,executed,durvalumab (anti-PD-L1 antibody),1
r,executed,maintenance therapy,1
r,executed,radiochemotherapy (S-1 + CDDP),1
r,executed,radiotherapy,1
r,executed,radiochemotherapy,6
r,executed,pylorus-preserving gastrectomy,1
r,executed,3rd line chemotherapy,1
r,executed,second-line,1
r,executed,Systematic chemotherapy,1
r,executed,resected,5
r,executed,up to 15 courses,1
r,executed,second course was administered,1
r,executed,steroid pulse therapy,1
r,executed,pulse therapy and steroids,1
r,executed,steroid pulse therapy (500 mg/day),1
r,executed,pulsed steroid therapy,1
r,executed,PSL pulse therapy,1
r,executed,nutritional therapy,1
r,executed,blood transfusion,4
r,executed,"Blood transfusions, plasma filtration with dialysis",1
r,executed,continuous intravenous,1
r,executed,ventilatory management,1
r,executed,percutaneous transhepatic obliteration (PTO),1
r,executed,PTO,1
r,executed,obliterate,1
r,executed,percutaneous transhepatic obliteration,1
r,executed,IFN treatment,1
r,executed,TAVI procedure,1
r,executed,TAVI,1
r,executed,conservative treatment,6
r,executed,Percutaneous transhepatic obliteration,1
r,executed,fluid management,1
r,executed,shunt obliteration,1
r,executed,obliteration,2
r,executed,AmplatzerTM Vascular Plug,1
r,executed,intravenous,3
r,executed,splenorenal shunt occlusion,1
r,executed,obliterated with an AmplatzerTM Vascular Plug,1
r,executed,Obliteration using a vascular plug,1
r,executed,vascular plug,1
r,executed,PSE,3
r,executed,BRTO,5
r,executed,Endoscopic sclerotherapy for varicose veins,1
r,executed,embolism,1
r,executed,emergency splenectomy and umbilical vein ligation,1
r,executed,Percutaneous microwave ablation,1
r,executed,sofosbuvir and regipasvir,1
r,executed,extrahepatic shunt ligation and splenectomy,1
r,executed,laparotomy,7
r,executed,percutaneous localized therapy,1
r,executed,antiviral therapy,1
r,executed,surgical treatment,1
r,executed,EIS,1
r,executed,resuscitation,1
r,executed,Hemostatsis therapy,1
r,executed,fluid replacement,1
r,executed,thoracoscopic excisional biopsy,3
r,executed,breast reconstruction implant,1
r,executed,reconstruction,1
r,executed,papilloplasty,1
r,executed,right mastectomy,1
r,executed,implant,1
r,executed,surgery,16
r,executed,Thoracoscopic,1
r,executed,combined resection,2
r,executed,thoracoscopic resection,1
r,executed,breast implant reconstruction,1
r,executed,thoracoscopic surgery,1
r,executed,"right thoracic esophageal subtotal resection, two-region dissection and gastric tube reconstruction with posterior mediastinal and cervical anastomosis",1
r,executed,operative,3
r,executed,chest operation,1
r,executed,Antibiotics were administered and the level of physical therapy was increased,1
r,executed,Manual insufflation,1
r,executed,IVC filter,1
r,executed,emergency surgery,6
r,executed,chest was opened,1
r,executed,detached,3
r,executed,dissected,4
r,executed,dissect the lung parenchyma,1
r,executed,lung ventilation,1
r,executed,ventilator,1
r,executed,assist sputum expectoration,1
